x,y,u,v
0.84375,0.2777778,-0.0081784725,0.061480045
0.84375,0.3888889,0.0023658276,0.05505839
0.84375,0.5,0.013614178,0.055626392
0.84375,0.6111111,0.025639474,0.06390828
0.84375,0.7222222,0.038525105,0.08073187
0.84375,0.8333333,0.052366734,0.10704762
0.84375,0.9444444,0.06727493,0.14395297
0.90625,0.055555582,-0.03183347,0.091899365
0.90625,0.16666669,-0.020710468,0.07363725
0.90625,0.2777778,-0.0088887215,0.06120783
0.90625,0.3888889,0.0036998987,0.055178523
0.90625,0.5,0.017132103,0.056192935
0.90625,0.6111111,0.03149599,0.064983785
0.90625,0.7222222,0.046891928,0.08238912
0.90625,0.8333333,0.06343508,0.10937184
0.90625,0.9444444,0.08125895,0.14704418
0.96875,0.055555582,-0.03585589,0.0909701
0.96875,0.16666669,-0.02290535,0.073014915
0.96875,0.2777778,-0.009138405,0.06093359
0.96875,0.3888889,0.005524993,0.05529964
0.96875,0.5,0.021175146,0.056764007
0.96875,0.6111111,0.03791511,0.06606811
0.96875,0.7222222,0.055863023,0.08406049
0.96875,0.8333333,0.075154305,0.11171663
0.96875,0.9444444,0.095945835,0.15016365
