x,y,u,v
0.348198,0.61185503,-0.00047531724,0.014730215
0.33667257,0.737288,-0.0019795,0.018027425
0.32330334,0.8827862,-0.004035175,0.024923682
0.3076095,1.0535829,-0.0068888366,0.037371635
0.2889272,1.2569048,-0.010931462,0.058567524
0.43117577,0.24389094,0.0015890598,0.01828605
0.42699885,0.3201148,0.0013442934,0.015911162
0.42231235,0.40563864,0.001010567,0.014233679
0.41701683,0.5022752,0.000556767,0.013618529
0.4109855,0.61234105,-0.00006130338,0.014608622
0.40405342,0.7388442,-0.00090816617,0.01802677
0.39600247,0.88576424,-0.002080351,0.025146604
0.3865382,1.0584776,-0.0037264824,0.0379951
0.37525243,1.2644304,-0.0060839057,0.059904575
0.48110566,0.24205133,0.0006367564,0.018084764
0.47979128,0.3186558,0.00062561035,0.015699267
0.4783154,0.40466985,0.0005951822,0.014024228
0.47664645,0.50194126,0.0005374849,0.013433635
0.4747437,0.61283445,0.00044089556,0.014485717
0.47255442,0.74042636,0.00028809905,0.018028498
0.47000867,0.888796,0.00005272031,0.025379777
0.46701163,1.0634682,-0.0003067255,0.038643837
0.46343154,1.272118,-0.00085771084,0.06129706
0.5316423,0.24018943,-0.00029462576,0.017879665
0.5332625,0.31717792,-0.00006169081,0.015483409
0.53508323,0.4036879,0.00022536516,0.013810813
0.5371438,0.5016024,0.00058329105,0.013245463
0.5394953,0.6133356,0.0010353923,0.014361262
0.5422038,0.74203515,0.0016155243,0.01803279
0.54535747,0.89188266,0.0023732781,0.02562344
0.5490756,1.0685575,0.0033846498,0.039319277
0.5535249,1.2799723,0.0047697425,0.06274748
0.5827968,0.23830476,-0.0012040138,0.017670661
0.58742595,0.31568092,-0.0007162094,0.015263379
0.59263146,0.40269244,-0.00009679794,0.013593346
0.5985282,0.50125855,0.0006970763,0.013054013
0.6052638,0.61384463,0.0017266273,0.0142354965
0.6130308,0.74367094,0.0030804276,0.018039823
0.6220857,0.8950258,0.004891038,0.02587825
0.6327778,1.0737484,0.0073627234,0.040022254
0.64559555,1.2879989,0.010822654,0.06425917
0.63458055,0.23639688,-0.0020903945,0.017457724
0.6422948,0.3141644,-0.0013363957,0.015039176
0.6509763,0.40168312,-0.00036925077,0.013371766
0.6608192,0.5009096,0.00088202953,0.012859106
0.67207325,0.6143617,0.0025190115,0.014108121
0.68506527,0.74533474,0.0046896935,0.018049598
0.70023155,0.8982271,0.0076162815,0.026144624
0.71816796,1.0790436,0.011643469,0.040754557
0.7397093,1.2962037,0.017326891,0.06583536
0.68700516,0.23446542,-0.002952695,0.017240644
0.69788307,0.3126281,-0.0019206405,0.014810532
0.7101345,0.40065977,-0.00058966875,0.013145864
0.72403705,0.5005555,0.001141429,0.012660623
0.73994863,0.614887,0.0034174323,0.013979316
0.7583386,0.74702716,0.006450355,0.018062472
0.77983487,0.901488,0.010559857,0.026423156
0.8052972,1.0844471,0.016243875,0.041517496
0.8359349,1.3045927,0.024309874,0.06747925
0.74008274,0.23250982,-0.0037896633,0.017019302
0.7542051,0.3110715,-0.0024673939,0.014577419
0.7701231,0.39962202,-0.0007556677,0.012915611
0.78820246,0.5001961,0.0014787316,0.012458563
0.8089154,0.61542076,0.004426956,0.01384902
0.83288276,0.7487488,0.008370042,0.018078446
0.8609366,0.9048104,0.013733268,0.026714444
0.8942197,1.0899615,0.02118206,0.042312264
0.93434435,1.3131723,0.031801045,0.069194436
0.7938256,0.23052973,-0.004600227,0.016793787
0.81127536,0.30949417,-0.0029748678,0.014339775
0.8309598,0.39856967,-0.0008647442,0.012680799
0.85333705,0.49983126,0.001897335,0.012252808
0.8790004,0.61596316,0.0055527687,0.013717115
0.9087312,0.7505007,0.010456443,0.01809764
0.94357955,0.908196,0.017148614,0.027019083
0.984991,1.0955908,0.026477158,0.04314065
1.0350125,1.3219482,0.039832115,0.07098472
0.84824604,0.22852474,-0.0053830147,0.016563714
0.869109,0.30789578,-0.0034412742,0.014097393
0.8926625,0.3975023,-0.00091445446,0.012441397
0.91946304,0.49946085,0.0024012327,0.012043208
0.9502312,0.6165145,0.006800413,0.01358372
0.98591864,0.75228345,0.01271826,0.018120408
1.0278082,0.91164637,0.02081871,0.02733761
1.0776696,1.1013383,0.032149673,0.04400456
1.1380186,1.3309284,0.04843688,0.07285416
0.90335715,0.22649431,-0.006136894,0.01632917
0.9277215,0.3062758,-0.0038648248,0.013850212
0.9552502,0.39641967,-0.0009019971,0.0121971965
0.9866029,0.49908477,0.0029944181,0.011829674
1.0226357,0.6170749,0.008175731,0.013448775
1.0644808,0.75409806,0.015164018,0.018146873
1.1136681,0.9151635,0.024757147,0.0276708
1.1723163,1.107208,0.03822112,0.044905186
1.2434444,1.3401194,0.05765128,0.07480717
