x,y,u,v
0.60937506,0.2851852,-0.038541667,-0
0.96041673,0.825,-0.041666668,-0.0030092592
0.39270836,0.6148148,-0.038932294,-0
0.6572917,0.75277776,-0.038671877,-0.0011574074
0.9114584,0.7796296,-0.040755212,-0.0025462962
0.4401042,0.48518518,-0.03841146,-0
0.9541667,0.97407407,-0.041796878,-0.004398148
0.25208336,0.8055555,-0.039583337,0.0018518518
0.6010417,0.3037037,-0.038541667,0.00023148148
0.86145836,0.7046296,-0.040755212,-0.0013888888
0.18645835,0.6027778,-0.040625002,0.0011574074
0.7666667,0.29999998,-0.039843753,0.00046296295
0.38125002,0.5555555,-0.07747396,-0
0.81927085,0.21296296,-0.040364586,0.0018518518
0.52552086,0.02222222,-0.03841146,-0
0.7942709,0.1574074,-0.04010417,0.0018518518
0.5041667,0.025925925,-0.07721355,-0.0006944444
0.1140625,0.6398148,-0.04140625,0.0009259259
0.25104168,0.015740741,-0.12213542,-0.008333333
0.37604168,0.9398148,-0.038541667,0.0013888888
0.86927086,0.049074072,-0.040494792,0.0027777776
0.47552085,0.34814814,-0.03841146,-0.00023148148
0.75000006,0.4212963,-0.07916667,0.0009259259
0.41770837,0.23055555,-0.038541667,-0.0009259259
0.50677085,0.9259259,-0.038151044,-0
0.7541667,0.7925926,-0.118750006,-0.0041666664
0.8760417,0.62685186,-0.040625002,-0.0013888888
0.52500004,0.95555556,-0.037760418,-0
0.6010417,0.5407407,-0.038541667,-0.00046296295
0.21927084,0.8796296,-0.04010417,0.0025462962
0.5755209,0.52592593,-0.03841146,-0.00046296295
0.12864584,0.34907407,-0.041145835,-0.0016203703
0.8109375,0.18333334,-0.040364586,0.0020833332
0.68437505,0.66018516,-0.038671877,-0.0009259259
0.74166673,0.039814815,-0.039713543,0.0016203703
0.3338542,0.01111111,-0.079687506,-0.0037037036
0.4604167,0.9398148,-0.039713543,0.0009259259
0.17812501,0.7731481,-0.08229167,0.0046296297
0.4901042,0.14537036,-0.11718751,-0.0013888888
0.9385417,0.19814815,-0.03684896,0.0018518518
0.15625001,0.2361111,-0.12708335,-0.0064814813
0.409375,0.5111111,-0.038541667,-0
0.8869792,0.24259259,-0.04140625,0.0018518518
0.4510417,0.15555555,-0.038541667,-0.0006944444
0.82031256,0.27222222,-0.041276045,0.0018518518
0.709375,0.58518517,-0.038932294,-0.00023148148
0.46302086,0.0129629625,-0.07786459,-0.0018518518
0.6880209,0.925,-0.07760417,-0.0027777776
0.85104173,0.7537037,-0.040755212,-0.0020833332
0.20208335,0.7462963,-0.03997396,0.0018518518
0.2515625,0.35,-0.08072917,-0.0018518518
0.46718752,0.8212963,-0.07773438,0.0011574074
0.09583334,0.34907407,-0.041927084,-0.0011574074
0.4588542,0.74444443,-0.03828125,0.00046296295
0.9718751,0.21296296,-0.042708337,0.0018518518
0.18593751,0.43703702,-0.040494792,-0.00023148148
0.5338542,0.17037037,-0.03841146,-0
0.5421875,0.02222222,-0.03841146,-0
0.12135417,0.5833333,-0.08385417,0.0020833332
0.5088542,0.37777779,-0.03841146,-0
0.12812501,0.3638889,-0.04101563,-0.0016203703
0.76875,0.45185184,-0.039583337,-0
0.5088542,0.27407408,-0.03841146,-0
0.35104167,0.9398148,-0.038932294,0.0013888888
0.30364585,0.13796297,-0.03932292,-0.0016203703
0.20260417,0.9675926,-0.040494792,0.0034722222
0.6197917,0.48518518,-0.038541667,-0.00046296295
0.16979167,0.68796295,-0.040625002,0.0016203703
0.8083334,0.80925924,-0.039713543,-0.0018518518
0.409375,0.27407408,-0.038671877,-0.00046296295
0.30156252,0.20092592,-0.03932292,-0.0013888888
0.8947917,0.97407407,-0.04101563,-0.0037037036
0.17812501,0.23148148,-0.040625002,-0.0018518518
0.25208336,0.3333333,-0.039843753,-0.0006944444
0.9203125,0.63055557,-0.041145835,-0.0009259259
0.8447917,0.7907407,-0.040755212,-0.0018518518
0.061458338,0.52962965,-0.042708337,0.00046296295
0.079687506,0.6583333,-0.042447917,0.0013888888
0.8109375,0.21296296,-0.040364586,0.0018518518
0.42343754,0.053703703,-0.07799479,-0.0018518518
0.06354167,0.37870368,-0.042708337,-0.0009259259
0.16145834,0.8787037,-0.04088542,0.0030092592
0.59270835,0.37777779,-0.038541667,-0.00023148148
0.8338542,0.7907407,-0.040234376,-0.0018518518
0.3697917,0.063888885,-0.038932294,-0.0011574074
0.28489584,0.06851852,-0.03919271,-0.0018518518
0.2604167,0.12777777,-0.039713543,-0.0018518518
0.259375,0.55925924,-0.08020834,0.00046296295
0.8864584,0.43703702,-0.04088542,-0
0.6010417,0.42222223,-0.038541667,0.00023148148
0.584375,0.37777779,-0.038541667,0.00023148148
0.89270836,0.79814816,-0.040625002,-0.0023148148
0.7010417,0.5898148,-0.038671877,-0.0011574074
0.56718755,0.9259259,-0.038151044,-0.00046296295
0.9796876,0.79537034,-0.042578127,-0.0027777776
0.56718755,0.5703704,-0.03841146,-0
0.64270836,0.07685185,-0.038671877,0.0011574074
0.19583334,0.046296295,-0.125,-0.0094907405
0.64843756,1.0018518,-0.044661462,-0.0018518518
0.5453125,0.7777778,-0.11653646,-0
0.43437502,0.18518518,-0.038541667,-0.0006944444
0.76250005,0.5148148,-0.039583337,0.00046296295
0.259375,0.026851851,-0.080598965,-0.0050925924
0.96302086,0.7833333,-0.04231771,-0.0025462962
0.3494792,0.84907407,-0.07864584,0.0027777776
0.409375,0.0129629625,-0.07838542,-0.0023148148
0.31718752,0.34814814,-0.079687506,-0
0.44270834,0.24444444,-0.038671877,-0
0.30208334,0.77129626,-0.07513021,0.0027777776
0.34895834,0.06851852,-0.045182295,-0.0018518518
0.4338542,0.59999996,-0.03841146,0.00023148148
0.5338542,0.4962963,-0.03828125,0.00046296295
0.17760417,0.93796295,-0.040494792,0.0032407406
0.4963542,0.01111111,-0.07773438,-0.0006944444
0.5921875,0.5555555,-0.03841146,-0.00046296295
